StockCode,Description,TotalRevenue,TotalCustomers,TotalSalesQuantity,TotalReturnQuantity,TotalOrders,TotalMonths,TotalReturnValue,TotalNetRevenue,AveragePrice,ReturnRate,QuantityPerOrder,RevenuePerOrder,SalesDays,SalesVelocity,KMeansClusters
35833P,4 PINK FLOCK CHRISTMAS BALLS,45.0,8,36,0,11,5,0.0,45.0,1.25,0.0,3.0,4.09,351,0.10256410256410256,1
35909A,RABBIT EASTER DECORATION,23.6,3,8,0,3,3,0.0,23.6,2.9500000000000006,0.0,3.0,7.87,111,0.07207207207207207,1
35909B,PINK FLOWERS RABBIT EASTER,23.6,2,8,0,2,2,0.0,23.6,2.95,0.0,4.0,11.8,120,0.06666666666666667,1
35910A,MULTICOLOUR EASTER RABBIT ,39.0,4,20,0,4,3,0.0,39.0,1.95,0.0,5.0,9.75,82,0.24390243902439024,1
35910B,PINK FLOWERS RABBIT EASTER,25.349999999999998,3,13,0,3,2,0.0,25.349999999999998,1.95,0.0,4.0,8.45,233,0.055793991416309016,1
35911A,MULTICOLOUR RABBIT EGG WARMER,194.14999999999998,23,205,0,25,8,0.0,194.14999999999998,1.0984,0.0,8.0,7.77,324,0.6327160493827161,2
35911B,PINK/FLOWER RABBIT EGG WARMER ,35.7,4,17,0,4,2,0.0,35.7,2.1,0.0,4.0,8.93,43,0.3953488372093023,1
35912B,WHITE/PINK CHICK DECORATION,283.89,15,249,0,18,7,0.0,283.89,1.228888888888889,0.0,14.0,15.77,291,0.8556701030927835,2
35913B,WHITE/PINK CHICK EASTER DECORATION,28.9,8,34,0,9,5,0.0,28.9,0.85,0.0,4.0,3.21,285,0.11929824561403508,1
35915B,BLUE KNITTED HEN ,150.14999999999998,14,91,0,14,3,0.0,150.14999999999998,1.65,0.0,6.0,10.72,109,0.8348623853211009,1
35915C,PEACH KNITTED HEN ,80.85,8,49,0,8,4,0.0,80.85,1.65,0.0,6.0,10.11,65,0.7538461538461538,1
35916A,YELLOW FELT HANGING HEART W FLOWER,17.0,3,20,0,3,3,0.0,17.0,0.85,0.0,7.0,5.67,167,0.11976047904191617,1
35916B,BLUE FELT HANGING HEART WITH FLOWER,5.1,1,6,0,1,1,0.0,5.1,0.85,0.0,6.0,5.1,1,6.0,1
35916C,PINK FELT HANGING HEART W FLOWER,45.9,5,54,0,5,3,0.0,45.9,0.85,0.0,11.0,9.18,174,0.3103448275862069,1
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,7.5,1,6,0,1,1,0.0,7.5,1.25,0.0,6.0,7.5,1,6.0,1
37444A,YELLOW BREAKFAST CUP AND SAUCER,31.130000000000003,9,47,0,14,7,0.0,31.130000000000003,0.9385714285714286,0.0,3.0,2.22,225,0.2088888888888889,1
37444B,BLUE BREAKFAST CUP AND SAUCER ,11.8,2,4,0,3,3,0.0,11.8,2.9500000000000006,0.0,1.0,3.93,109,0.03669724770642202,1
37444C,PINK BREAKFAST CUP AND SAUCER ,30.45,5,19,0,7,3,0.0,30.45,1.487142857142857,0.0,3.0,4.35,118,0.16101694915254236,1
37462E,"PET MUG, GOLDFISH",5.59,4,27,0,4,4,0.0,5.59,0.2475,0.0,7.0,1.4,299,0.0903010033444816,1
37479B,CUBIC MUG FLOCK BLUE ON BROWN,60.33,16,127,0,17,6,0.0,60.33,0.898235294117647,0.0,7.0,3.55,192,0.6614583333333334,2
37479P,CUBIC MUG FLOCK PINK ON BROWN,52.5,15,118,0,20,9,0.0,52.5,0.5957142857142858,0.0,6.0,2.62,336,0.35119047619047616,2
37482P,CUBIC MUG PINK POLKADOT,216.26999999999998,30,477,0,34,4,0.0,216.26999999999998,0.6368571428571428,0.0,14.0,6.36,129,3.697674418604651,2
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,2,68,0,2,1,0.0,19.72,0.29,0.0,34.0,9.86,2,34.0,2
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,10.92,3,28,0,3,2,0.0,10.92,0.38999999999999996,0.0,9.0,3.64,24,1.1666666666666667,1
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,14.43,14,33,0,14,9,0.0,14.43,0.494,0.0,2.0,1.03,353,0.09348441926345609,1
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,12,31,0,12,8,0.0,16.77,0.65,0.0,3.0,1.4,353,0.08781869688385269,1
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,13.65,8,23,0,8,6,0.0,13.65,0.78,0.0,3.0,1.71,286,0.08041958041958042,1
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,17.16,16,40,0,16,9,0.0,17.16,0.48176470588235293,0.0,2.0,1.07,368,0.10869565217391304,1
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,6.6,1,4,0,1,1,0.0,6.6,1.65,0.0,4.0,6.6,1,4.0,1
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,1,8,0,1,1,0.0,13.2,1.65,0.0,8.0,13.2,1,8.0,1
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,3.3,1,2,0,1,1,0.0,3.3,1.65,0.0,2.0,3.3,1,2.0,1
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,10.2,4,12,0,4,3,0.0,10.2,0.85,0.0,3.0,2.55,351,0.03418803418803419,1
40046A,RED DAISY PAPER LAMPSHADE,62.5,6,50,0,6,5,0.0,62.5,1.25,0.0,8.0,10.42,269,0.18587360594795538,1
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,6.3,4,15,0,4,4,0.0,6.3,0.42,0.0,4.0,1.58,298,0.050335570469798654,1
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,10.08,6,24,0,6,4,0.0,10.08,0.42,0.0,4.0,1.68,222,0.10810810810810811,1
44091A,BLUE CRUSOE CHECK LAMPSHADE,3.78,3,9,0,3,2,0.0,3.78,0.42,0.0,3.0,1.26,191,0.04712041884816754,1
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,11.899999999999999,4,14,0,5,5,0.0,11.899999999999999,0.85,0.0,3.0,2.38,198,0.0707070707070707,1
44092C,PURPLE/COPPER HANGING LAMPSHADE,15.299999999999999,5,18,0,6,5,0.0,15.299999999999999,0.85,0.0,3.0,2.55,242,0.0743801652892562,1
44242A,LILAC FEATHERS CURTAIN,9.48,1,12,0,1,1,0.0,9.48,0.79,0.0,12.0,9.48,1,12.0,1
44242B,PINK FEATHERS CURTAIN,50.28,3,52,0,3,2,0.0,50.28,0.9433333333333334,0.0,17.0,16.76,166,0.3132530120481928,1
46000M,POLYESTER FILLER PAD 45x45cm,1562.4,92,1008,1,134,12,1.55,1560.8500000000001,1.55,0.0009910802775024777,8.0,11.65,372,2.7123655913978495,2
46000P,POLYESTER FILLER PAD 65CMx65CM,72.25,5,17,0,5,3,0.0,72.25,4.25,0.0,3.0,14.45,273,0.06227106227106227,1
46000R,POLYESTER FILLER PAD 45x30cm,146.45,22,101,0,37,11,0.0,146.45,1.45,0.0,3.0,3.96,371,0.2722371967654987,2
46000S,POLYESTER FILLER PAD 40x40cm,2248.95,128,1551,44,185,12,63.8,2185.15,1.45,0.027586206896551724,9.0,11.81,373,4.2761394101876675,3
46000U,POLYESTER FILLER PAD 30CMx30CM,133.75,16,107,0,26,10,0.0,133.75,1.25,0.0,4.0,5.14,352,0.3039772727272727,1
46115B,GREEN POP ART MAO CUSHION COVER ,2.2800000000000002,1,12,0,2,2,0.0,2.2800000000000002,0.19,0.0,6.0,1.14,88,0.13636363636363635,1
46126A,ELVIS WALLHANGING / CURTAIN,60.0,5,48,0,6,3,0.0,60.0,1.25,0.0,8.0,10.0,58,0.8275862068965517,1
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,43.15,8,43,13,14,7,11.05,32.1,1.0071428571428571,0.23214285714285715,4.0,2.29,325,0.1723076923076923,0
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,406.79999999999995,12,24,0,13,7,0.0,406.79999999999995,16.95,0.0,2.0,31.29,315,0.0761904761904762,1
46776A,WOVEN BUBBLE GUM CUSHION COVER,69.30000000000001,6,14,0,6,5,0.0,69.30000000000001,4.95,0.0,2.0,11.55,208,0.0673076923076923,1
46776B,WOVEN BERRIES CUSHION COVER ,74.25,6,15,0,7,7,0.0,74.25,4.95,0.0,2.0,10.61,287,0.05226480836236934,1
46776C,WOVEN FROST CUSHION COVER,54.45,6,11,0,6,5,0.0,54.45,4.95,0.0,2.0,9.08,274,0.040145985401459854,1
46776D,WOVEN SUNSET CUSHION COVER ,59.400000000000006,3,12,0,3,3,0.0,59.400000000000006,4.95,0.0,4.0,19.8,157,0.07643312101910828,1
46776E,WOVEN CANDY CUSHION COVER ,69.3,5,14,0,5,5,0.0,69.3,4.95,0.0,3.0,13.86,255,0.054901960784313725,1
46776F,WOVEN ROSE GARDEN CUSHION COVER ,94.05000000000001,6,19,0,8,5,0.0,94.05000000000001,4.95,0.0,2.0,11.76,232,0.08189655172413793,1
47013A,WINE BOTTLE DRESSING LT.BLUE,3.0399999999999996,4,14,0,4,2,0.0,3.0399999999999996,0.205,0.0,4.0,0.76,33,0.42424242424242425,1
47013C,WINE BOTTLE DRESSING DARK BLUE,5.5,7,43,12,8,3,1.44,4.0600000000000005,0.14125,0.21818181818181817,7.0,0.51,89,0.6179775280898876,1
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,230.39999999999998,12,518,0,15,5,0.0,230.39999999999998,0.6193333333333334,0.0,35.0,15.36,203,2.5517241379310347,2
47310M,SMALL POP BOX FUNKY MONKEY,210.48,20,172,0,34,6,0.0,210.48,1.356857142857143,0.0,5.0,6.19,367,0.46866485013623976,2
47310M,"SMALL POP BOX,FUNKY MONKEY",116.25,8,93,0,13,6,0.0,116.25,1.25,0.0,7.0,8.94,367,0.25340599455040874,1
47341A,FUSCHIA TABLE RUN FLOWER ,38.75,5,27,0,5,4,0.0,38.75,1.75,0.0,5.0,7.75,111,0.24324324324324326,1
47341B,BLUE TABLE RUN FLOWER,56.25,11,45,0,11,7,0.0,56.25,1.25,0.0,4.0,5.11,218,0.20642201834862386,1
47343A,FUSCHIA FLOWER PURSE WITH BEADS,145.17,13,159,0,14,6,0.0,145.17,0.9714285714285714,0.0,11.0,10.37,248,0.6411290322580645,2
47344B,BLUE FLOWER DES PURSE,43.66,6,44,0,6,4,0.0,43.66,0.9700000000000001,0.0,7.0,7.28,74,0.5945945945945946,1
47348A,FUSCHIA VOILE POINTY SHOE DEC,50.31,11,97,0,15,8,0.0,50.31,0.702,0.0,6.0,3.35,268,0.3619402985074627,1
47351B,BLUE  VOILE LAMPSHADE,234.5,7,86,48,10,8,122.39999999999999,112.10000000000002,2.87,0.3582089552238806,13.0,11.21,304,0.4407894736842105,0
47367B,PAIR PADDED HANGERS PINK CHECK,194.55,11,57,0,11,8,0.0,194.55,3.6772727272727277,0.0,5.0,17.69,325,0.1753846153846154,1
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,23.6,6,8,0,6,3,0.0,23.6,2.9500000000000006,0.0,1.0,3.93,345,0.02318840579710145,1
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,11.690000000000001,3,3,0,3,2,0.0,11.690000000000001,3.896666666666667,0.0,1.0,3.9,359,0.008356545961002786,1
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1251.61,123,2730,36,163,12,25.08,1226.53,0.5077976190476191,0.013015184381778741,17.0,7.52,349,7.925501432664756,3
47503H,ASS FLORAL PRINT SPIRIT LEVEL ,90.13,30,95,0,32,11,0.0,90.13,1.1214285714285714,0.0,3.0,2.82,369,0.25745257452574527,1
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,7.95,1,1,0,1,1,0.0,7.95,7.95,0.0,1.0,7.95,1,1.0,1
47504H,ENGLISH ROSE SPIRIT LEVEL ,860.88,69,948,4,93,12,5.0,855.88,1.2373118279569892,0.004201680672268907,10.0,9.2,373,2.552278820375335,2
47504K,ENGLISH ROSE GARDEN SECATEURS,1825.99,141,1957,12,175,12,9.48,1816.51,1.0931284916201118,0.006094464195022855,11.0,10.38,342,5.757309941520468,3
47518F,ICON PLACEMAT POP ART ELVIS,113.64,19,827,0,28,11,0.0,113.64,0.14142857142857143,0.0,30.0,4.06,327,2.529051987767584,2
47556B,TEA TIME TEA TOWELS ,6045.0,1,2600,0,2,2,0.0,6045.0,2.325,0.0,1300.0,3022.5,98,26.53061224489796,2
47559B,TEA TIME OVEN GLOVE,2412.92,152,2001,30,243,12,37.5,2375.42,1.2809795918367346,0.014771048744460856,8.0,9.78,372,5.459677419354839,3
47563A,RETRO LONGBOARD IRONING BOARD COVER,250.0,32,198,4,46,9,5.0,245.0,1.3043478260869565,0.019801980198019802,4.0,5.33,372,0.543010752688172,0
47566B,TEA TIME PARTY BUNTING,10430.400000000001,193,2288,1424,320,12,3692.9499999999994,6737.450000000001,4.833021806853583,0.38362068965517243,12.0,21.05,368,10.08695652173913,3
47567B,TEA TIME KITCHEN APRON,3248.07,81,585,8,125,12,46.3,3201.7700000000004,5.939761904761905,0.013490725126475547,5.0,25.61,369,1.6070460704607046,0
47570B,TEA TIME TABLE CLOTH,1642.68,23,180,0,26,4,0.0,1642.68,10.400769230769232,0.0,7.0,63.18,119,1.5126050420168067,2
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,365.5,37,422,2,51,9,1.5,364.0,1.2211538461538463,0.0047169811320754715,8.0,7.14,305,1.3901639344262295,2
47574B,ENGLISH ROSE SCENTED HANGING HEART,17.0,2,4,0,2,1,0.0,17.0,4.25,0.0,2.0,8.5,3,1.3333333333333333,1
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,163.2,26,192,0,27,12,0.0,163.2,0.85,0.0,7.0,6.04,360,0.5333333333333333,2
47585A,PINK FAIRY CAKE CUSHION COVER,382.5,23,102,0,27,11,0.0,382.5,3.75,0.0,4.0,14.17,343,0.29737609329446063,2
47586A,PINK FAIRY CAKE CUSHION COVER,53.55,7,21,0,8,7,0.0,53.55,2.55,0.0,3.0,6.69,352,0.05965909090909091,1
47590A,BLUE HAPPY BIRTHDAY BUNTING,10096.62,228,1948,24,358,12,114.80000000000001,9981.820000000002,5.4656983240223465,0.012170385395537525,6.0,27.88,366,5.387978142076503,3
47590B,PINK HAPPY BIRTHDAY BUNTING,11666.35,238,2283,26,363,12,124.1,11542.250000000002,5.408241758241759,0.01126028583802512,6.0,31.8,371,6.223719676549865,3
47591B,SCOTTIES CHILDRENS APRON,62.699999999999996,9,38,0,10,2,0.0,62.699999999999996,1.65,0.0,4.0,6.27,54,0.7037037037037037,1
47591D,PINK FAIRY CAKE CHILDRENS APRON,5815.5599999999995,252,3140,2,399,12,3.9,5811.66,1.9739598997493735,0.0006365372374283895,8.0,14.57,372,8.446236559139784,3
47593A,CAROUSEL PONIES BABY BIB,14.37,10,33,0,12,4,0.0,14.37,0.5853846153846154,0.0,3.0,1.2,108,0.3055555555555556,1
47593B,SCOTTIE DOGS BABY BIB,676.39,68,1663,0,94,12,0.0,676.39,0.4895833333333333,0.0,18.0,7.2,368,4.519021739130435,2
47594A,CAROUSEL DESIGN WASHBAG,101.39999999999999,28,52,9,31,10,17.55,83.85,1.95,0.14754098360655737,2.0,2.7,354,0.17231638418079095,0
47594B,SCOTTIES DESIGN WASHBAG,177.45,26,91,4,33,12,7.8,169.65,1.9499999999999997,0.042105263157894736,3.0,5.14,328,0.2896341463414634,0
47599A,PINK PARTY BAGS,4481.62,102,2409,6,145,12,12.600000000000001,4469.02,2.0693197278911564,0.002484472049689441,17.0,30.82,367,6.580381471389646,3
47599B,BLUE PARTY BAGS ,2728.94,70,1451,52,110,12,109.2,2619.7400000000002,2.0776363636363637,0.034597471723220224,14.0,23.82,367,4.0953678474114446,3
48173C,DOORMAT BLACK FLOCK ,9797.75,106,1784,4,175,12,33.0,9764.75,7.7444,0.0022371364653243847,10.0,55.8,370,4.832432432432433,3
51014A,"FEATHER PEN,HOT PINK",1758.8899999999999,106,3573,72,158,12,61.199999999999996,1697.6899999999998,0.5151265822784811,0.019753086419753086,23.0,10.74,372,9.798387096774194,3
51014C,"FEATHER PEN,COAL BLACK",1170.8999999999999,71,2438,110,114,12,42.9,1128.0,0.5360869565217391,0.04317111459968603,22.0,9.89,373,6.831099195710456,3
51014L,"FEATHER PEN,LIGHT PINK",941.3399999999999,72,1924,84,107,12,65.88,875.4599999999999,0.5352777777777779,0.04183266932270916,19.0,8.18,370,5.427027027027027,3
51020A,SUMMER FUN DESIGN SHOWER CAP,116.32999999999998,16,325,2,19,5,0.58,115.74999999999999,0.5426315789473685,0.0061162079510703364,17.0,6.09,143,2.2867132867132867,2
51020B,STRIPY DESIGN SHOWER CAP,70.57,13,197,1,16,4,0.29,70.27999999999999,0.65,0.005050505050505051,12.0,4.39,143,1.3846153846153846,2
62043B,BLUE CHECK BAG W HANDLE 34X20CM,14.11,5,17,1,6,2,0.83,13.28,0.83,0.05555555555555555,3.0,2.21,23,0.782608695652174,1
62074B,ELEPHANT CLIP W SUCTION CUP,6.72,4,16,0,4,4,0.0,6.72,0.42,0.0,4.0,1.68,162,0.09876543209876543,1
62086A,PINK RETRO BIG FLOWER BAG,167.7,13,86,0,13,6,0.0,167.7,1.9499999999999997,0.0,7.0,12.9,162,0.5308641975308642,1
62094B,TURQ ICE CREAM BUM BAG ,33.15,2,13,0,3,2,0.0,33.15,2.55,0.0,4.0,11.05,44,0.29545454545454547,1
62096A,PINK/YELLOW FLOWERS HANDBAG,132.5,7,106,0,8,3,0.0,132.5,1.25,0.0,13.0,16.56,85,1.2470588235294118,2
62096B,PURPLE/TURQ FLOWERS HANDBAG,2.5,1,2,0,1,1,0.0,2.5,1.25,0.0,2.0,2.5,1,2.0,1
62097B,BLUE STRIPES SHOULDER BAG,7.469999999999999,2,9,0,3,2,0.0,7.469999999999999,0.83,0.0,3.0,2.49,26,0.34615384615384615,1
71101E,STANDING FAIRY POLE SUPPORT ,278.5,17,346,0,22,10,0.0,278.5,0.8322727272727272,0.0,16.0,12.66,303,1.141914191419142,2
71406C,BLACK ORANGE SQUEEZER,57.96,13,138,0,21,11,0.0,57.96,0.42000000000000004,0.0,7.0,2.76,364,0.3791208791208791,2
71495A,CD WALL TIDY BLUE OFFICE,34.56,2,96,0,2,2,0.0,34.56,0.36,0.0,48.0,17.28,211,0.4549763033175355,1
71495B,CD WALL TIDY RED FLOWERS,58.56,4,160,0,5,5,0.0,58.56,0.384,0.0,32.0,11.71,351,0.45584045584045585,2
71496A,A4 WALL TIDY BLUE OFFICE,61.86000000000001,5,114,0,5,5,0.0,61.86000000000001,0.554,0.0,23.0,12.37,330,0.34545454545454546,2
71496B,A4 WALL TIDY RED FLOWERS,7.37,4,13,0,4,3,0.0,7.37,0.56,0.0,3.0,1.84,276,0.04710144927536232,1
72024U,LILAC VOTIVE CANDLE,15.120000000000001,3,72,0,3,2,0.0,15.120000000000001,0.21,0.0,24.0,5.04,63,1.1428571428571428,1
72051S,BAG OF SILVER STONES,18.9,5,45,0,5,4,0.0,18.9,0.42000000000000004,0.0,9.0,3.78,129,0.3488372093023256,1
72140E,BEST DAD CANDLE LETTERS,26.349999999999998,8,31,1,9,5,0.85,25.499999999999996,0.85,0.03125,4.0,2.83,232,0.13793103448275862,1
72225C,LAVENDER SCENT CAKE CANDLE,158.64,12,600,0,16,10,0.0,158.64,0.27999999999999997,0.0,38.0,9.91,344,1.744186046511628,2
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1314.78,51,687,0,91,12,0.0,1314.78,2.0823655913978496,0.0,8.0,14.45,369,1.8617886178861789,2
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2384.76,78,1234,0,133,12,0.0,2384.76,2.0819117647058825,0.0,9.0,17.93,368,3.3532608695652173,2
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,3856.04,88,2058,3,159,12,6.300000000000001,3849.7400000000002,2.0718125,0.001455604075691412,13.0,24.21,367,5.615803814713897,3
72369A,PINK CLEAR GLASS CANDLE PLATE,35.0,3,28,0,3,3,0.0,35.0,1.25,0.0,9.0,11.67,160,0.175,1
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,3667.2299999999996,105,385,2,137,12,14.6,3652.6299999999997,9.847372262773723,0.00516795865633075,3.0,26.66,372,1.0403225806451613,0
72798C,SET/4 GARDEN ROSE DINNER CANDLE,11.549999999999999,3,7,0,3,3,0.0,11.549999999999999,1.6499999999999997,0.0,2.0,3.85,64,0.109375,1
72799C,PINK PILLAR CANDLE SILVER FLOCK,123.68,17,80,0,18,6,0.0,123.68,2.23,0.0,4.0,6.87,319,0.2507836990595611,1
72799E,IVORY PILLAR CANDLE SILVER FLOCK,725.19,44,393,6,49,10,17.700000000000003,707.4900000000001,2.5612,0.015037593984962405,8.0,14.44,371,1.0754716981132075,0
72799F,IVORY PILLAR CANDLE GOLD FLOCK,365.05,19,127,0,21,9,0.0,365.05,2.930952380952381,0.0,6.0,17.38,355,0.35774647887323946,2
72800B, 4 PURPLE FLOCK DINNER CANDLES,265.65999999999997,31,138,0,36,11,0.0,265.65999999999997,2.312162162162162,0.0,4.0,7.38,372,0.3709677419354839,2
72800C,4 PINK DINNER CANDLE SILVER FLOCK,229.95999999999998,26,124,0,30,10,0.0,229.95999999999998,2.2566666666666664,0.0,4.0,7.67,357,0.3473389355742297,2
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,216.74999999999997,20,85,0,29,11,0.0,216.74999999999997,2.55,0.0,3.0,7.47,359,0.23676880222841226,1
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,913.74,62,450,0,96,12,0.0,913.74,2.308989898989899,0.0,5.0,9.52,373,1.2064343163538873,2
72801C,4 ROSE PINK DINNER CANDLES,163.38,13,138,0,14,8,0.0,163.38,1.2364285714285714,0.0,10.0,11.67,372,0.3709677419354839,2
72801D,4 SKY BLUE DINNER CANDLES,72.5,10,58,0,12,6,0.0,72.5,1.25,0.0,5.0,6.04,372,0.15591397849462366,1
72801G,4 BURGUNDY WINE DINNER CANDLES,53.75,9,43,0,11,8,0.0,53.75,1.25,0.0,4.0,4.89,345,0.1246376811594203,1
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1271.67,44,315,4,59,12,16.12,1255.55,4.364,0.012539184952978056,5.0,21.28,363,0.8787878787878788,0
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1749.94,55,968,400,80,12,456.5,1293.44,3.90775,0.29239766081871343,17.0,16.17,337,4.059347181008902,0
72802C,VANILLA SCENT CANDLE JEWELLED BOX,2541.12,64,1374,505,92,12,579.81,1961.31,3.94,0.2687599787120809,20.0,21.32,365,5.147945205479452,3
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,714.0,30,528,2,42,11,8.5,705.5,4.160714285714286,0.0037735849056603774,13.0,16.8,340,1.5588235294117647,2
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1402.03,53,339,9,71,12,38.25,1363.78,4.2316666666666665,0.02586206896551724,5.0,19.21,353,0.9858356940509915,0
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1435.0,56,348,3,79,12,12.75,1422.25,4.2337037037037035,0.008547008547008548,4.0,18.0,356,0.9859550561797753,0
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2727.97,84,669,134,122,12,516.7,2211.27,4.2247540983606555,0.16687422166874222,7.0,18.13,365,2.2,0
75013B,"STRING OF 8 BUTTERFLIES,PINK",41.24999999999999,6,25,0,6,2,0.0,41.24999999999999,1.65,0.0,4.0,6.87,43,0.5813953488372093,1
75049L,LARGE CIRCULAR MIRROR MOBILE,6092.049999999999,71,6809,228,138,12,204.2,5887.849999999999,1.0866197183098592,0.0324001705272133,51.0,42.67,333,21.13213213213213,3
77101A,UNION FLAG WINDSOCK,421.97,16,385,0,20,4,0.0,421.97,1.231,0.0,19.0,21.1,106,3.6320754716981134,2
78034B,BLUE NETTING STORAGE HANGER,15.6,6,8,0,6,5,0.0,15.6,1.95,0.0,1.0,2.6,301,0.026578073089700997,1
79026B,"S/4 ICON COASTER,ELVIS LIVES",10.61,7,25,0,9,3,0.0,10.61,0.4855555555555556,0.0,3.0,1.18,76,0.32894736842105265,1
79030D,TUMBLER BAROQUE,156.78,22,402,1,26,8,0.39,156.39,0.39,0.0024813895781637717,16.0,6.02,340,1.1852941176470588,2
79030D,"TUMBLER, BAROQUE",58.85999999999999,5,54,0,5,3,0.0,58.85999999999999,1.398,0.0,11.0,11.77,340,0.1588235294117647,1
79030G,TUMBLER NEW ENGLAND,475.8,35,1220,0,41,3,0.0,475.8,0.39,0.0,30.0,11.6,178,6.853932584269663,2
79030G,"TUMBLER, NEW ENGLAND",131.94,11,138,0,11,5,0.0,131.94,1.1918181818181817,0.0,13.0,11.99,178,0.7752808988764045,2
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,204.79,23,587,0,26,8,0.0,204.79,0.3522222222222222,0.0,23.0,7.88,366,1.6038251366120218,2
79051A,SMOKEY GREY COLOUR GLASS,56.83999999999999,10,196,0,11,4,0.0,56.83999999999999,0.29,0.0,18.0,5.17,366,0.5355191256830601,2
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,4,52,0,4,3,0.0,19.4,0.38,0.0,13.0,4.85,181,0.287292817679558,1
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",43.65,13,235,0,14,8,0.0,43.65,0.18928571428571428,0.0,17.0,3.12,275,0.8545454545454545,2
79063D,"RETRO PILL BOX , REVOLUTIONARY",34.72,9,188,0,10,6,0.0,34.72,0.189,0.0,19.0,3.47,284,0.6619718309859155,2
79066K,RETRO MOD TRAY,618.13,70,739,12,113,12,10.2,607.93,0.901504424778761,0.015978695073235686,7.0,5.38,373,2.013404825737265,3
79071B,ENGLISH ROSE METAL WASTE BIN,59.0,10,20,0,11,6,0.0,59.0,2.95,0.0,2.0,5.36,160,0.125,1
79144B,PAINTED LIGHTBULB STAR+ MOON,42.54,14,107,0,15,8,0.0,42.54,0.41333333333333333,0.0,7.0,2.84,362,0.2955801104972376,1
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,24.06,5,63,0,6,4,0.0,24.06,0.4033333333333333,0.0,10.0,4.01,180,0.35,1
79149B,SILICON STAR BULB  BLUE,7.56,8,18,0,8,5,0.0,7.56,0.42,0.0,2.0,0.94,366,0.04918032786885246,1
79151B,"SILICON CUBE 25W, BLUE",4.62,2,11,0,2,2,0.0,4.62,0.42,0.0,6.0,2.31,359,0.03064066852367688,1
79157B,UBO-LIGHT TRIOBASE BLUE,3.4,2,4,0,2,2,0.0,3.4,0.85,0.0,2.0,1.7,43,0.09302325581395349,1
79157V,UBO-LIGHT TRIOBASE PURPLE,4.25,3,5,0,3,2,0.0,4.25,0.85,0.0,2.0,1.42,26,0.19230769230769232,1
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,5.9,2,2,0,2,1,0.0,5.9,2.95,0.0,1.0,2.95,15,0.13333333333333333,1
79190A,RETRO PLASTIC 70'S TRAY,142.8,24,340,3,35,11,1.26,141.54,0.42,0.008746355685131196,10.0,4.04,369,0.9295392953929539,2
79190B,RETRO PLASTIC POLKA TRAY,245.1,24,655,16,37,12,6.72,238.38,0.4172972972972973,0.02384500745156483,18.0,6.44,365,1.8383561643835618,3
79190D,RETRO PLASTIC DAISY TRAY,95.34,16,227,0,25,11,0.0,95.34,0.42,0.0,9.0,3.81,362,0.6270718232044199,2
79191B,RETRO PLASTIC POLKA TRAY,130.9,23,154,12,27,12,10.2,120.69999999999999,0.85,0.07228915662650602,6.0,4.47,369,0.44986449864498645,0
